# VOICE_V12 POS tagged-counts snapshot (derived statistics only).
# corpus: hf.co/datasets/JetBrains-Research/commit-chronicle@5fd076e67b812a9f3d1999e5e40f71715f84bb51
#   file: data/test-00000-of-00012-2085aa4b49c438e4.parquet (sha256 b05b4ab34973c358d18475173e301ba0534cb0f23a15f91ba07b3af3fbf0d988)
#   CommitChronicle (ASE 2023): commits from permissively-licensed
#   (Apache/BSD-3/MIT) GitHub repositories. No message text is
#   reproduced here - only per-word aggregate counts.
# tagger: spaCy en_core_web_sm 3.7.1 (MIT)
# derivation: uv run scripts/derive_pos_table.py (top 6000
#   content lemmas, surface count >= 3)
# columns: surface<TAB>lemma<TAB>bucket(noun|verb|other)<TAB>count
lock	lock	noun	144
lock	lock	other	17
lock	lock	verb	37
locked	lock	verb	9
lockfile	lockfile	noun	3
locking	lock	verb	32
locking	locking	noun	9
locks	lock	noun	31
locks	lock	verb	4
locust	locust	noun	3
lodash	lodash	noun	20
lodash	lodash	verb	4
log	log	noun	621
log	log	other	81
log	log	verb	352
logback	logback	noun	12
logback	logback	other	16
logeventlevel	logeventlevel	noun	3
logfile	logfile	noun	6
logged	log	verb	80
logger	logger	noun	51
logger	logger	other	31
logger	logger	verb	7
loggers	logger	noun	13
logging	log	verb	376
logging	logging	noun	96
logging	logging	other	16
logginglevelswitch	logginglevelswitch	noun	3
logic	logic	noun	602
logic	logic	other	16
logicaltype	logicaltype	noun	6
logicaltype	logicaltype	other	3
login	login	noun	171
login	login	other	19
login	login	verb	23
loginmoduleimpl	loginmoduleimpl	noun	3
loginpinscreen	loginpinscreen	noun	8
loglevel	loglevel	noun	5
logo	logo	noun	73
logo	logo	other	12
logos	logo	noun	10
logout	logout	noun	7
logout	logout	other	29
logs	log	noun	225
logs	log	verb	24
logstash	logstash	noun	3
lol	lol	noun	5
long	long	other	280
longer	long	other	450
longest	long	other	4
longpress	longpress	noun	4
longpress	longpress	other	18
longs	long	noun	3
look	look	noun	9
look	look	verb	82
looked	look	verb	3
looking	look	verb	36
looks	look	noun	4
looks	look	verb	53
lookup	lookup	noun	150
lookup	lookup	other	93
lookup	lookup	verb	10
lookups	lookup	noun	24
loop	loop	noun	251
loop	loop	verb	9
loopback	loopback	noun	3
looping	loop	verb	7
loops	loop	noun	50
loose	loose	other	6
loosing	loose	verb	4
loot	loot	noun	14
loot	loot	verb	4
lose	lose	verb	11
loses	lose	verb	4
losing	lose	verb	8
loss	loss	noun	19
lost	lose	verb	54
lot	lot	noun	43
lots	lot	noun	29
lower	lower	other	12
lower	lower	verb	4
lowercase	lowercase	noun	27
lowercase	lowercase	verb	14
lowercased	lowercase	verb	3
lowered	lower	verb	4
loyalty	loyalty	noun	3
lsit	lsit	noun	3
lsp	lsp	noun	6
lsp	lsp	other	5
luceneindexeditor	luceneindexeditor	noun	8
luis	luis	noun	4
luis	luis	other	3
lunge	lunge	noun	6
lyrics	lyric	noun	14
mac	mac	noun	3
mac	mac	other	60
machine	machine	noun	84
machine	machine	other	6
machinecontroller	machinecontroller	noun	8
machinecontroller	machinecontroller	other	3
machines	machine	noun	13
macos	macos	noun	12
macos	macos	other	38
macro	macro	noun	100
macro	macro	other	50
macro	macro	verb	5
macros	macro	noun	24
made	make	verb	438
magic	magic	noun	10
magic	magic	other	43
mai	mai	noun	3
mai	mai	other	23
mail	mail	noun	19
mail	mail	other	4
mailing	mailing	noun	8
mailto	mailto	noun	3
main	main	other	389
main	main	verb	6
mainnet	mainnet	noun	7
maint	maint	noun	10
maint	maint	other	19
maintain	maintain	verb	36
maintained	maintain	verb	11
maintainer	maintainer	noun	18
maintainers	maintainer	noun	18
maintaining	maintain	verb	8
maintains	maintain	verb	3
maintenance	maintenance	noun	11
majority	majority	noun	5
make	make	noun	33
make	make	other	4
make	make	verb	2397
makefile	makefile	noun	7
makefile	makefile	other	120
makefile	makefile	verb	5
makefiles	makefile	noun	6
makes	make	verb	161
making	make	verb	281
malformed	malforme	verb	9
mamonsu	mamonsu	noun	29
mamonsu	mamonsu	other	8
man	man	noun	8
manage	manage	noun	22
manage	manage	other	52
manage	manage	verb	57
managed	manage	verb	27
management	management	noun	106
management	management	other	5
manager	manager	noun	149
manager	manager	other	19
managers	manager	noun	16
manages	manage	verb	8
managing	manage	verb	4
mandatory	mandatory	noun	3
mandatory	mandatory	other	36
mangling	mangle	verb	3
manifest	manifest	noun	45
manifest	manifest	other	34
manifest	manifest	verb	9
manifests	manifest	noun	26
maniplty	maniplty	noun	3
manipulability	manipulability	noun	3
manipulate	manipulate	noun	3
manipulation	manipulation	noun	14
manner	manner	noun	14
manual	manual	noun	19
manual	manual	other	89
manylinux	manylinux	noun	3
map	map	noun	259
map	map	other	85
map	map	verb	39
mapbox	mapbox	noun	5
mapped	map	verb	10
mapper	mapper	noun	19
mapper	mapper	other	7
mapping	mapping	noun	158
mappings	mapping	noun	50
maps	map	noun	50
mapto	mapto	noun	5
mapto	mapto	other	3
maptool	maptool	noun	3
marathon	marathon	noun	5
marathon	marathon	other	4
marble	marble	noun	28
marbles	marble	noun	4
margin	margin	noun	76
margin	margin	other	7
margins	margin	noun	40
mariadb	mariadb	noun	5
mariadb	mariadb	other	11
mark	mark	noun	71
mark	mark	other	209
mark	mark	verb	58
markdown	markdown	noun	15
markdown	markdown	other	106
markdowns	markdown	noun	3
marked	mark	verb	68
marker	marker	noun	31
markers	marker	noun	17
market	market	noun	3
marking	mark	verb	15
markinterpreter	markinterpreter	other	3
marks	mark	noun	4
marks	mark	verb	3
markup	markup	noun	11
markup	markup	other	31
markup	markup	verb	10
markvar	markvar	noun	4
mask	mask	noun	108
mask	mask	other	29
mask	mask	verb	14
masked	mask	verb	20
masking	mask	verb	11
masking	masking	noun	8
masks	mask	noun	25
mass	mass	noun	5
master	master	noun	220
master	master	other	18
master	master	verb	10
masthead	masthead	noun	5
masthead	masthead	other	3
match	match	noun	84
match	match	other	10
match	match	verb	325
matched	match	verb	13
matcher	matcher	noun	22
matcher	matcher	other	3
matcher	matcher	verb	3
matchers	matcher	noun	23
matches	match	noun	42
matches	match	verb	21
matching	match	verb	55
matching	matching	noun	42
matching	matching	other	7
material	material	noun	62
material	material	other	36
materialalertdialog	materialalertdialog	noun	4
materialization	materialization	noun	7
materialize	materialize	noun	3
materialize	materialize	verb	4
materialized	materialize	verb	6
materializing	materialize	verb	3
materials	material	noun	23
math	math	noun	39
math	math	other	9
matplotlib	matplotlib	noun	3
matplotlib	matplotlib	other	7
matrices	matrix	noun	26
matrix	matrix	noun	196
matrix	matrix	other	34
matrix	matrix	verb	7
matrixes	matrix	noun	3
matter	matter	noun	5
matter	matter	other	6
matters	matter	noun	4
maturity	maturity	noun	13
maven	maven	noun	32
maven	maven	other	383
maven	maven	verb	26
max	max	noun	72
max	max	other	298
max	max	verb	5
maximum	maximum	noun	6
maximum	maximum	other	50
maxlength	maxlength	noun	4
maxlogicaltype	maxlogicaltype	noun	4
mb	mb	noun	15
mbedtls	mbedtls	noun	3
md	md	noun	9
md	md	other	27
mdlint	mdlint	noun	8
mdns	mdns	noun	3
mean	mean	noun	6
mean	mean	other	13
mean	mean	verb	22
meaning	mean	verb	5
meaning	meaning	noun	9
means	mean	noun	4
means	mean	verb	31
meant	mean	verb	22
measure	measure	noun	11
measure	measure	verb	10
measured	measure	verb	3
measurement	measurement	noun	25
measurements	measurement	noun	14
measures	measure	noun	4
mechanic	mechanic	noun	5
mechanism	mechanism	noun	43
mechanisms	mechanism	noun	6
media	media	noun	15
media	media	other	13
media	medium	noun	79
median	median	noun	6
median	median	other	13
medias	media	noun	4
mediaservices	mediaservice	noun	4
mediatype	mediatype	noun	10
mediatype	mediatype	other	6
medicalhistory	medicalhistory	noun	4
medicalhistory	medicalhistory	other	6
medicine	medicine	noun	4
medicine	medicine	other	3
medicines	medicine	noun	15
medium	medium	noun	13
medium	medium	other	17
meet	meet	verb	7
meeting	meeting	noun	4
mem	mem	noun	5
mem	mem	other	30
member	member	noun	103
member	member	other	9
members	member	noun	65
membership	membership	noun	37
memcpy	memcpy	noun	12
memcpy	memcpy	other	4
memo	memo	noun	6
memoize	memoize	verb	14
memoized	memoize	verb	5
memoizing	memoize	verb	3
memory	memory	noun	535
memory	memory	other	28
mempool	mempool	noun	6
memset	memset	noun	3
mention	mention	noun	37
mention	mention	other	20
mention	mention	verb	82
mentioned	mention	verb	17
mentioning	mention	verb	4
mentions	mention	noun	16
menu	menu	noun	488
menu	menu	other	69
menu	menu	verb	44
menus	menu	noun	27
menus	menus	noun	7
menus	menus	other	24
merge	merge	noun	232
merge	merge	other	44
merge	merge	verb	187
mergeall	mergeall	noun	3
merged	merge	verb	54
mergemap	mergemap	noun	3
mergemap	mergemap	other	5
mergemapto	mergemapto	noun	4
merges	merge	noun	10
merges	merge	verb	3
mergescan	mergescan	noun	3
merging	merge	verb	75
merging	merging	noun	12
merkle	merkle	noun	8
merkle	merkle	other	7
mermaid	mermaid	verb	4
mesh	mesh	noun	15
meshes	mesh	noun	7
meshes	mesh	verb	3
mesos	mesos	noun	6
mesos	mesos	other	5
mess	mess	noun	10
mess	mess	verb	4
message	message	noun	913
message	message	other	16
message	message	verb	4
messages	message	noun	406
messaging	message	verb	13
messed	mess	verb	9
messing	mess	verb	4
met	meet	verb	4
meta	meta	noun	26
meta	meta	other	76
metadata	metadata	noun	120
metadata	metadata	other	186
metadatas	metadata	noun	3
metal	metal	noun	8
metaprogramming	metaprogramme	verb	3
metatype	metatype	noun	4
meter	meter	noun	8
meters	meter	noun	3
method	method	noun	1422
method	method	other	43
method	method	verb	21
methods	method	noun	613
metodo	metodo	noun	3
metric	metric	noun	40
metric	metric	other	162
metrics	metric	noun	467
mgmt	mgmt	noun	3
mgui	mgui	noun	3
mi	mi	noun	3
mic	mic	other	13
micro	micro	noun	4
micro	micro	other	15
microbenchmarks	microbenchmark	noun	4
micrometer	micrometer	noun	3
micrometer	micrometer	other	5
micros	micro	noun	6
microsecond	microsecond	noun	8
microseconds	microsecond	noun	8
microservices	microservice	noun	4
mics	mic	noun	5
middle	middle	noun	14
middle	middle	other	18
middleware	middleware	noun	25
middleware	middleware	other	6
middlewares	middleware	noun	3
miga	miga	noun	3
migrate	migrate	noun	46
migrate	migrate	other	143
migrate	migrate	verb	40
migrated	migrate	verb	33
migrating	migrate	verb	26
migration	migration	noun	196
migration	migration	other	5
migrations	migration	noun	18
migrator	migrator	noun	7
migs	mig	noun	6
milestone	milestone	noun	7
milestone	milestone	other	4
millisecond	millisecond	other	3
milliseconds	millisecond	noun	17
mime	mime	noun	12
mime	mime	other	5
mimetype	mimetype	noun	8
mimetypes	mimetype	noun	4
mimic	mimic	other	5
mimic	mimic	verb	11
min	min	noun	113
min	min	other	86
miner	miner	noun	20
miner	miner	other	38
mineral	mineral	noun	3
mines	mine	noun	4
mingw	mingw	noun	5
mingw	mingw	other	27
mini	mini	noun	25
mini	mini	other	21
minification	minification	noun	11
minified	minify	verb	6
minify	minify	noun	7
minify	minify	verb	10
minikube	minikube	noun	6
minimize	minimize	verb	8
minimum	minimum	noun	26
minimum	minimum	other	74
minio	minio	noun	6
minio	minio	other	4
miniparquet	miniparquet	noun	3
minireflect	minireflect	noun	3
miniz	miniz	noun	5
minor	minor	other	752
mins	min	noun	10
mint	mint	noun	14
mint	mint	other	6
minus	minus	other	10
minute	minute	noun	21
minutes	minute	noun	29
mirror	mirror	noun	29
mirror	mirror	verb	6
mirroring	mirror	verb	11
mirroring	mirroring	noun	8
mirrors	mirror	noun	15
mis	mis	noun	4
misaligned	misalign	verb	15
misaligning	misalign	verb	6
misalignment	misalignment	noun	10
misalignment	misalignment	other	3
misc	misc	noun	20
misc	misc	other	10
misleading	mislead	verb	16
mismatch	mismatch	noun	37
mismatch	mismatch	verb	9
mismatches	mismatch	noun	11
mismatching	mismatch	verb	4
mispelled	mispelle	verb	3
misplaced	misplace	verb	11
miss	miss	other	7
miss	miss	verb	10
missed	miss	verb	137
misses	miss	noun	5
missing	miss	verb	1153
missing	missing	noun	13
missing	missing	other	408
misspelled	misspell	verb	5
misspelling	misspelling	noun	6
mistake	mistake	noun	61
mistakes	mistake	noun	17
misuse	misuse	noun	5
mitigating	mitigate	verb	4
mitigation	mitigation	noun	9
mix	mix	noun	20
mix	mix	other	12
mix	mix	verb	10
mixed	mix	verb	13
mixer	mixer	noun	8
mixer	mixer	other	6
mixes	mix	noun	4
mixin	mixin	noun	32
mixin	mixin	other	16
mixing	mix	verb	8
mixing	mixing	noun	3
mixins	mixin	noun	7
mixintypes	mixintype	noun	3
mixture	mixture	noun	3
mkdirp	mkdirp	noun	3
mm	mm	noun	7
mm	mm	other	10
mmap	mmap	noun	3
mmio	mmio	noun	3
mmio	mmio	other	3
moar	moar	noun	5
moar	moar	other	4
mobi	mobi	noun	5
mobile	mobile	noun	88
mobile	mobile	other	199
mobius	mobius	noun	21
mobius	mobius	other	208
mobiustestfixture	mobiustestfixture	noun	6
mocha	mocha	noun	9
mocha	mocha	other	6
mock	mock	noun	26
mock	mock	other	71
mock	mock	verb	9
mocked	mock	verb	6
mocking	mock	verb	11
mockito	mockito	noun	22
mockito	mockito	other	45
mocks	mock	noun	32
mod	mod	noun	21
mod	mod	other	87
modal	modal	noun	115
modal	modal	other	165
modal	modal	verb	3
modals	modal	noun	47
mode	mode	noun	653
mode	mode	other	24
mode	mode	verb	8
model	model	noun	358
model	model	other	20
model	model	verb	6
models	model	noun	101
modes	mode	noun	70
modes	mode	verb	7
modification	modification	noun	34
modifications	modification	noun	19
modified	modify	verb	187
modifier	modifier	noun	59
modifiers	modifier	noun	38
modifies	modifie	noun	3
modifies	modify	verb	5
modify	modify	noun	4
modify	modify	other	4
modify	modify	verb	211
modifying	modify	verb	38
mods	mod	noun	22
module	module	noun	1242
module	module	other	73
module	module	verb	13
modules	module	noun	437
modulo	modulo	noun	5
modulo	modulo	other	6
moleculer	moleculer	noun	14
moleculer	moleculer	other	23
moment	moment	noun	42
momentum	momentum	noun	11
moneyness	moneyness	noun	3
mongo	mongo	noun	29
mongo	mongo	other	18
mongodb	mongodb	noun	81
mongodb	mongodb	other	31
mongodocumentstore	mongodocumentstore	noun	10
mongodocumentstore	mongodocumentstore	other	3
mongodump	mongodump	noun	3
moniker	moniker	noun	13
monikers	moniker	noun	3
monitor	monitor	noun	144
monitor	monitor	other	25
monitor	monitor	verb	39
monitoring	monitor	verb	25
monitoring	monitoring	noun	46
monitors	monitor	noun	18
monkey	monkey	noun	3
monochrome	monochrome	noun	3
monotonicity	monotonicity	noun	5
monster	monster	noun	4
month	month	noun	54
month	month	other	3
months	month	noun	6
monthview	monthview	noun	15
morph	morph	noun	3
morphology	morphology	noun	7
morsel	morsel	noun	8
moshi	moshi	noun	3
moshi	moshi	other	9
motion	motion	noun	18
mount	mount	noun	9
mount	mount	other	21
mounted	mount	verb	12
mounting	mount	verb	9
mounts	mount	noun	33
mouse	mouse	noun	31
mouse	mouse	other	13
move	move	noun	218
move	move	other	26
move	move	verb	1893
moved	move	verb	632
movement	movement	noun	10
moves	move	noun	23
moves	move	verb	28
movie	movie	noun	3
moving	move	verb	250
mpi	mpi	noun	3
mpi	mpi	other	40
mpirun	mpirun	noun	3
mpm	mpm	noun	6
mpm	mpm	other	8
mpm	mpm	verb	3
ms	ms	noun	9
ms	ms	other	55
msc	msc	noun	3
msc	msc	other	57
mscs	msc	noun	7
msg	msg	noun	34
msg	msg	other	9
msi	msi	noun	3
msi	msi	other	4
msr	msr	noun	3
msr	msr	other	15
msrest	msr	other	4
msrestazure	msrestazure	noun	7
mt	mt	noun	4
mt	mt	other	5
mu	mu	noun	4
mud	mud	noun	11
mud	mud	other	3
mudbaseinput	mudbaseinput	noun	3
mudbaseinput	mudbaseinput	other	4
mudbot	mudbot	noun	3
mudchart	mudchart	other	3
mudcharts	mudchart	noun	3
mudchip	mudchip	noun	3
mudchip	mudchip	other	3
mudcollapse	mudcollapse	noun	4
mudexpansionpanel	mudexpansionpanel	other	4
mudform	mudform	noun	16
mudform	mudform	other	7
mudformcomponent	mudformcomponent	noun	4
mudlist	mudlist	noun	5
mudlist	mudlist	other	7
mudlistitem	mudlistitem	noun	7
mudmask	mudmask	noun	3
mudmenu	mudmenu	noun	3
mudmenu	mudmenu	other	16
mudprogresslinear	mudprogresslinear	noun	4
mudradio	mudradio	noun	3
mudradio	mudradio	other	5
mudswipearea	mudswipearea	noun	4
mudtable	mudtable	noun	21
mudtable	mudtable	other	15
mudtabpanel	mudtabpanel	noun	7
mudtabs	mudtab	noun	16
mudthemeprovider	mudthemeprovider	noun	10
multi	multi	noun	21
multi	multi	other	215
multi	multi	verb	3
multibinding	multibinde	verb	3
multibindings	multibinding	noun	5
multibyte	multibyte	noun	4
multicast	multicast	noun	8
multicast	multicast	other	9
multidex	multidex	noun	3
multidocument	multidocument	noun	3
multiline	multiline	noun	12
multiline	multiline	other	10
multiple	multiple	noun	11
multiple	multiple	other	619
multiples	multiple	noun	4
multiplexing	multiplexe	verb	8
multiplexing	multiplexing	noun	3
multiplication	multiplication	noun	23
multiplier	multiplier	other	3
multipliers	multiplier	noun	3
multiply	multiply	noun	8
multiply	multiply	other	4
multiplying	multiply	verb	3
multiprocessing	multiprocesse	verb	3
multiselect	multiselect	noun	59
multiselect	multiselect	other	27
multiselects	multiselect	noun	3
multithread	multithread	noun	5
multithread	multithread	other	3
multithreading	multithreade	verb	5
music	music	noun	30
music	music	other	32
musicip	musicip	noun	4
mustache	mustache	noun	9
mutability	mutability	noun	4
mutate	mutate	other	4
mutate	mutate	verb	7
mutating	mutate	verb	9
mutation	mutation	noun	10
mutations	mutation	noun	7
mute	mute	noun	10
mute	mute	other	3
mute	mute	verb	4
muted	mute	verb	3
mutex	mutex	noun	12
mutex	mutex	other	6
muting	mute	verb	4
mux	mux	noun	7
mux	mux	other	6
mv	mv	noun	3
mv	mv	other	12
mvc	mvc	noun	70
mvc	mvc	other	25
mvp	mvp	noun	4
mvp	mvp	other	4
mw	mw	noun	4
mybatis	mybatis	noun	3
mypy	mypy	noun	14
mypy	mypy	other	5
mysql	mysql	noun	59
mysql	mysql	other	26
mysqueezebox	mysqueezebox	noun	6
mytympan	mytympan	other	4
mytympan	mytympan	verb	4
na	to	other	6
nagios	nagio	noun	4
name	name	noun	1606
name	name	other	30
name	name	verb	19
named	name	verb	129
names	name	noun	693
nameserver	nameserver	noun	3
nameserver	nameserver	other	4
nameservers	nameserver	noun	11
namespace	namespace	noun	247
namespace	namespace	other	13
namespace	namespace	verb	14
namespaced	namespace	verb	6
namespaces	namespace	noun	37
namespaces	namespace	verb	19
namespacing	namespace	verb	3
namespacing	namespacing	noun	4
naming	name	verb	58
naming	naming	noun	79
naming	naming	other	6
nanodbc	nanodbc	noun	4
nanoseconds	nanosecond	noun	3
nanprod	nanprod	noun	9
nansum	nansum	noun	3
nansum	nansum	other	6
narrow	narrow	other	10
narrow	narrow	verb	3
narrowed	narrow	verb	3
narrowing	narrow	verb	3
nats	nat	noun	46
natspec	natspec	noun	6
natspec	natspec	other	5
nature	nature	noun	5
nav	nav	noun	50
nav	nav	other	17
navbar	navbar	noun	26
navbar	navbar	other	8
navbar	navbar	verb	3
navigate	navigate	other	5
navigate	navigate	verb	38
navigated	navigate	verb	5
navigates	navigate	verb	3
navigating	navigate	verb	22
navigation	navigation	noun	132
navigation	navigation	other	7
navlink	navlink	noun	3
navlink	navlink	other	3
navmenu	navmenu	noun	3
navmenu	navmenu	other	12
nb	nb	noun	4
nb	nb	other	4
nbgallery	nbgallery	noun	3
nbgallery	nbgallery	other	4
nctl	nctl	noun	102
nd	nd	noun	4
nd	nd	other	9
ndarray	ndarray	noun	49
ndarray	ndarray	other	6
ndarray	ndarray	verb	5
ndim	ndim	noun	8
ndim	ndim	other	12
ndimage	ndimage	noun	13
ndimage	ndimage	other	14
need	need	noun	149
need	need	other	3
need	need	verb	521
needed	need	verb	285
needing	need	verb	8
needs	need	noun	18
needs	need	verb	208
negation	negation	noun	6
negative	negative	other	120
negatives	negative	noun	3
negotiated	negotiate	verb	4
negotiation	negotiation	noun	9
neighbors	neighbor	noun	4
nerfed	nerfe	verb	5
ness	ness	noun	3
nest	nest	noun	3
nested	nest	verb	190
nesting	nest	verb	6
nesting	nesting	noun	6
net	net	noun	12
net	net	other	25
netlify	netlify	noun	3
netlify	netlify	other	3
netlify	netlify	verb	4
network	network	noun	279
network	network	other	24
networking	network	verb	6
networking	networking	noun	34
networkml	networkml	noun	4
networkml	networkml	other	14
networks	network	noun	3
newline	newline	noun	38
newline	newline	other	9
newline	newline	verb	3
newlines	newline	noun	19
news	news	noun	13
newsletter	newsletter	noun	6
newtype	newtype	noun	9
next	next	noun	5
next	next	other	275
nextafter	nextafter	noun	4
nextwindow	nextwindow	noun	5
nextwindow	nextwindow	other	4
nft	nft	noun	4
nginx	nginx	noun	11
nginx	nginx	other	8
nightlies	nightlie	noun	3
nil	nil	noun	61
nil	nil	other	8
ninja	ninja	noun	5
ninja	ninja	other	13
nit	nit	noun	8
nit	nit	other	3
nitpick	nitpick	other	4
nitpicks	nitpick	noun	6
nits	nit	noun	6
nix	nix	noun	7
nix	nix	other	5
nl	nl	noun	7
nl	nl	other	14
nnz	nnz	noun	4
no	no	noun	19
no	no	other	1815
node	node	noun	454
node	node	other	420
node	node	verb	14
nodelet	nodelet	noun	8
nodeports	nodeport	noun	4
nodes	nod	verb	20
nodes	node	noun	228
nodetype	nodetype	noun	7
nogil	nogil	noun	6
noise	noise	noun	11
non	non	noun	30
non	non	other	816
nonblocking	nonblocke	verb	3
nonce	nonce	noun	4
none	none	noun	191
none	none	other	14
nonsense	nonsense	noun	4
nonzero	nonzero	noun	10
noop	noop	noun	15
noop	noop	other	4
nop	nop	noun	3
nop	nop	other	4
norm	norm	noun	6
normalify	normalify	noun	3
normalify	normalify	other	3
normalify	normalify	verb	5
normalization	normalization	noun	12
normalize	normalize	other	15
normalize	normalize	verb	30
normalized	normalize	verb	12
normalizing	normalize	verb	3
nose	nose	noun	4
nosearch	nosearch	noun	4
nosearch	nosearch	other	3
nosuchmethod	nosuchmethod	noun	8
notation	notation	noun	22
notch	notch	noun	4
note	note	noun	323
note	note	other	10
note	note	verb	77
notebook	notebook	noun	91
notebook	notebook	other	10
notebook	notebook	verb	3
notebooks	notebook	noun	45
noted	note	verb	11
notes	note	noun	280
notes	note	verb	25
notice	notice	noun	39
notice	notice	verb	9
noticed	notice	verb	15
notices	notice	noun	8
notices	notice	verb	4
notification	notification	noun	117
notification	notification	other	4
notifications	notification	noun	56
notified	notify	verb	7
notify	notify	noun	4
notify	notify	verb	15
notimplementederror	notimplementederror	noun	4
notimplementederror	notimplementederror	other	3
notion	notion	noun	5
notional	notional	other	11
notnull	notnull	noun	4
notnull	notnull	other	9
npe	npe	noun	4
npe	npe	other	86
npe	npe	verb	47
npes	npe	noun	3
npm	npm	noun	15
npm	npm	other	162
npx	npx	noun	8
nrtindex	nrtindex	noun	7
ns	ns	noun	8
ns	ns	other	12
nuget	nuget	noun	15
nuget	nuget	other	19
nuget	nuget	verb	3
null	null	noun	255
null	null	other	542
null	null	verb	25
nullability	nullability	noun	37
nullable	nullable	other	63
nullables	nullable	noun	3
nullcheck	nullcheck	noun	4
nullmask	nullmask	noun	12
nullpointerexception	nullpointerexception	noun	9
nullptr	nullptr	noun	5
nullptr	nullptr	other	27
nullptr	nullptr	verb	5
nulls	null	noun	55
num	num	noun	6
num	num	other	22
numa	numa	noun	4
number	number	noun	602
number	number	other	14
numbering	numbering	noun	8
numbers	number	noun	200
numbersort	numbersort	noun	3
numeraire	numeraire	noun	14
numeric	numeric	noun	4
numeric	numeric	other	75
numerics	numeric	noun	7
numpy	numpy	noun	19
numpy	numpy	other	297
nurse	nurse	noun	3
nuxt	nuxt	noun	9
nvcc	nvcc	noun	15
nvcc	nvcc	other	20
nvrtc	nvrtc	other	17
nvrtc	nvrtc	verb	3
oak	oak	noun	474
oak	oak	other	230
oak	oak	verb	49
oauth	oauth	noun	13
oauth	oauth	other	8
obervable	obervable	noun	5
object	object	noun	397
object	object	other	35
object	object	verb	49
objectmapper	objectmapper	noun	3
objects	object	noun	183
objects	object	verb	33
objs	objs	noun	3
obscure	obscure	other	3
observable	observable	other	144
observables	observable	noun	16
observation	observation	noun	10
observe	observe	noun	3
observe	observe	verb	7
observed	observe	verb	6
observer	observer	noun	73
observer	observer	other	9
observers	observer	noun	25
observing	observe	verb	3
obsolete	obsolete	noun	3
obsolete	obsolete	other	85
obtain	obtain	verb	12
obtained	obtain	verb	10
occupancy	occupancy	noun	7
occupied	occupy	verb	4
occur	occur	verb	26
occured	occur	verb	5
occurences	occurence	noun	3
occuring	occur	verb	3
occurred	occur	verb	7
occurrence	occurrence	noun	10
occurrences	occurrence	noun	8
occurs	occur	verb	17
ocd	ocd	noun	3
oci	oci	noun	6
octant	octant	other	32
octet	octet	noun	3
odbc	odbc	noun	118
odbc	odbc	other	49
odbc	odbc	verb	58
odom	odom	noun	25
odom	odom	other	4
odometry	odometry	noun	23
ofc	ofc	noun	4
off	off	noun	10
off	off	other	263
offending	offend	verb	4
offer	offer	verb	17
offering	offer	verb	3
offers	offer	verb	4
office	office	noun	3
office	office	other	8
official	official	noun	3
official	official	other	29
offline	offline	other	32
offlined	offline	verb	3
offset	offset	noun	47
offset	offset	other	34
offset	offset	verb	78
offsets	offset	noun	29
oid	oid	other	4
oidc	oidc	noun	4
oidc	oidc	other	10
ok	ok	noun	3
ok	ok	other	65
okhttpclient	okhttpclient	noun	3
olm	olm	noun	6
olm	olm	other	5
omit	omit	noun	7
omit	omit	other	3
omit	omit	verb	8
omitted	omit	verb	7
omitting	omit	verb	9
on	on	noun	6
on	on	other	7212
onboarding	onboarde	verb	5
onboarding	onboarding	noun	9
ondemand	ondemand	noun	10
ondemand	ondemand	other	8
one	one	noun	76
one	one	other	851
oneof	oneof	noun	3
oneof	oneof	other	9
ones	one	noun	60
oneshot	oneshot	noun	3
oop	oop	noun	4
oops	oop	noun	30
oot	oot	noun	3
oote	oote	other	4
op	op	noun	57
opacity	opacity	noun	26
opbeans	opbean	noun	3
opcode	opcode	noun	5
opcode	opcode	other	5
opcodes	opcode	noun	5
open	open	noun	7
open	open	other	256
open	open	verb	88
openapi	openapi	noun	3
openapi	openapi	other	34
opened	open	verb	42
opener	opener	noun	4
opening	open	verb	49
opening	opening	noun	35
openintention	openintention	noun	3
openjdk	openjdk	noun	3
openjdk	openjdk	other	9
openrpc	openrpc	noun	3
opens	open	verb	17
openssl	openssl	noun	16
openssl	openssl	other	13
openstack	openstack	noun	31
openstack	openstack	other	16
openzeppelin	openzeppelin	noun	6
openzeppelin	openzeppelin	other	8
operand	operand	noun	3
operands	operand	noun	7
operate	operate	verb	11
operating	operate	verb	5
operating	operating	noun	5
operation	operation	noun	172
operation	operation	other	4
operations	operation	noun	186
operator	operator	noun	307
operator	operator	other	11
operator	operator	verb	3
operators	operator	noun	182
oplog	oplog	noun	41
oplog	oplog	other	12
opposed	oppose	verb	16
ops	op	noun	47
ops	ops	noun	4
opt	opt	noun	7
opt	opt	other	5
opt	opt	verb	15
opted	opt	verb	4
optimisation	optimisation	noun	4
optimise	optimise	noun	3
optimise	optimise	other	4
optimise	optimise	verb	3
optimization	optimization	noun	115
optimization	optimization	other	5
optimizations	optimization	noun	33
optimize	optimize	noun	63
optimize	optimize	other	48
optimize	optimize	verb	92
optimized	optimize	verb	40
optimizer	optimizer	noun	87
optimizer	optimizer	other	8
optimizers	optimizer	noun	6
optimizing	optimize	verb	22
opting	opt	verb	3
option	option	noun	1044
option	option	other	7
optional	optional	noun	12
optional	optional	other	332
options	option	noun	530
opts	opt	noun	7
opts	opt	verb	3
or	or	noun	13
or	or	other	1009
